p1_won,surface,rank_p,form_old_p,form_new_p,career_p,career_conf,surface_p,surface_conf,h2h_p,h2h_w,fatigue_pp,model_old,model_new,p1_name,p2_name,date,tour_type,tournament,match_id,market_p
1,,0.5289644607474252,0.375,0.33597235595532093,0.25,0.375,0.25,0.375,,0.0,0.0,0.42009029926207375,0.40365760703273523,Ionescu Eva Maria,Martinez Violeta,2026-09-21,wta-single,UTR Pro Match Series,3329143,0.4347826086956521
0,Clay,0.3546624244657023,0.5333333333333333,0.517913975791101,0.5371312309257374,1.0,0.42571660906688347,1.0,,0.0,-0.0,0.4750423295749243,0.4327643364412289,Jamji Amine,Caniato Carlo Alberto,2026-09-09,atp-single,Futures 2026,3318913,0.2173112338858194
1,Hard,0.6319742742721841,0.44554455445544555,0.4520662266970281,0.6923076923076924,1.0,0.8342597271349166,1.0,,0.0,0.0,0.5899421736784407,0.6394334093680429,Legout Timo,King Darian,2026-09-21,atp-single,San Diego 2 challenger,3328373,0.8556291390728478
0,,,,,,0.0,,0.0,,0.0,3.0,,,Rakim Sara,Maeland Cecilie,2026-09-12,wta-single,UTR Pro Match Series,3322607,
1,Clay,,,,0.0,0.375,0.0,0.2,,0.0,0.0,,,Ivaskovic Nikola,Tsetlin Mark,2026-09-13,atp-single,Futures 2026,3322499,
1,,,0.4285714285714286,0.4176442288916532,,0.0,,0.0,,0.0,-3.0,0.3985714285714286,0.3876442288916532,Crowder Riley,Kasday Skylar,2026-09-12,wta-single,UTR Pro Match Series,3321527,0.6770334928229664
1,Hard,0.6051663336872177,0.5070422535211268,0.43018196149904564,0.5070140280561123,1.0,0.4434117809607147,1.0,0.44556451612903225,0.24600000000000005,3.0,0.569740871754819,0.5193311605405792,Naklo Thasaporn,Ahn Yu Jin,2026-09-09,wta-single,Yeongwol 2 ITF,3318745,0.8103727714748785
0,Hard,0.4347377522716036,0.5161290322580645,0.542543287126082,0.49350649350649345,0.85,0.4941724941724941,1.0,,0.0,-0.0,0.4808236154421711,0.49048451119005987,Pahwa Samaira,Munzarova Lenka,2026-09-15,wta-single,Monastir 50 ITF,3324125,0.349009900990099
1,Hard,0.7248201591408991,0.574468085106383,0.5091734875814363,0.5620022753128556,1.0,0.772845953002611,0.85,,0.0,6.0,0.6804301731867126,0.723478142727914,Siskova Anna,Baslilar Seda,2026-09-15,wta-single,Le Neubourg ITF,3324533,0.9224924012158054
0,Hard,0.4596344540582573,0.3846153846153846,0.3608221437023058,0.3472454090150251,1.0,0.15559934881329784,1.0,,0.0,-0.0,0.39716508256288907,0.3253519821912869,Van Wyk Kris,Rahmani Kasra,2026-09-15,atp-single,Futures 2026,3324297,0.15625
0,Hard,0.49253180489783277,0.24242424242424243,0.252834689628455,0.33333333333333337,0.75,0.2727272727272727,1.0,,0.0,-0.0,0.3581658353898455,0.33936458908452016,Tocha Tomas,Sau Franco Alan,2026-09-20,atp-single,Futures 2026,3328107,
0,Hard,,0.3846153846153846,0.3718708933076502,0.32000000000000006,0.675,0.26925320886814474,0.9,,0.0,-0.0,0.3585763490241102,0.3232625164678844,Dong Junxiong,Huang Jilong,2026-09-13,atp-single,Futures 2026,3321923,
0,Hard,0.4218342549024705,0.5544554455445545,0.5274626061309515,0.5226652102676133,1.0,0.6943682760265105,1.0,,0.0,-0.0,0.49965163690487946,0.5478883790199776,Bertimon Charles,Jubb Paul,2026-09-20,atp-single,Futures 2026,3327037,0.13017031630170317
1,Hard,0.5749888540798768,0.5555555555555556,0.5952298732708603,0.5943952802359881,1.0,0.7246804937964489,1.0,,0.0,0.0,0.5749798966238068,0.6316330737157286,Zhu Chenting,Nakashima Miyu,2026-09-08,wta-single,Yeongwol 2 ITF,3317879,
0,Hard,0.4923652872361338,0.37209302325581395,0.35054718535348917,0.5070140280561123,1.0,0.5656108597285068,1.0,,0.0,3.0,0.48715744618268675,0.4995077774393767,Favier Manon,Matsumoto Yuka,2026-09-21,wta-single,Monastir 51 ITF,3329294,
1,Hard,0.6084142802859843,,,0.6390210740992521,1.0,0.7797525812741745,1.0,,0.0,0.0,0.6237176771926183,0.6940834307800794,Schoen Patrick,George Benjamin Thomas,2026-09-10,atp-single,Futures 2026,3320507,0.8763250883392225
0,Hard,0.43120350787471884,0.5714285714285714,0.5560186218846633,0.6065977351058591,1.0,0.767836026803311,0.55,,0.0,-3.0,0.5064099381363831,0.5227576252945895,Urrutia Maria Florencia,Tikhonova Anastasia,2026-09-13,wta-single,Sao Paulo WTA,3321809,0.18608414239482207
1,Hard,0.6611627862216416,0.5714285714285715,0.5100479294602496,0.6031746031746031,1.0,0.8461265733026059,1.0,,0.0,0.0,0.6119219869416055,0.6724457629948324,Siskova Anna,Tran Demi,2026-09-17,wta-single,Le Neubourg ITF,3325159,0.9278642149929278
0,Clay,0.4436705535578995,0.34782608695652173,0.3879459264087547,0.2596810933940774,1.0,0.16893961987907702,1.0,0.26041666666666663,0.23000000000000004,-0.0,0.3503925779694995,0.3283132920059024,Ros Mesas Marc,Sheyngezikht Leonid,2026-09-21,atp-single,Futures 2026,3328587,
1,Clay,0.5110727411816866,0.5102040816326531,0.5159666352336998,0.4693877551020409,1.0,0.4194857916102842,1.0,,0.0,0.0,0.4968881926387935,0.48217505600855687,Romero Camila,Estevez Josefina,2026-09-11,wta-single,Pilar ITF,3321087,0.4783783783783784
1,Clay,0.5050225547615432,0.5844155844155844,0.6043570434019947,0.5555555555555556,0.45,0.5857075397450022,0.75,,0.0,-3.0,0.5167094445620928,0.5331491828990144,Cuellar Lorberg Agustin Eduardo,Dummer Macedo Tomas,2026-09-21,atp-single,Futures 2026,3329232,
1,Hard,0.5782032835281157,0.5454545454545454,0.5480892033407337,0.4426877470355731,1.0,0.38205926488061065,1.0,,0.0,0.0,0.522115192006078,0.5027839172498201,Tomic Bernard,Delaney Jake,2026-09-17,atp-single,Guangzhou 2 challenger,3324991,0.7494989979959921
0,,0.5157622873485624,0.5,0.4738389745210744,0.4878048780487805,1.0,0.4878048780487805,1.0,,0.0,-0.0,0.5011890551324476,0.49246871330613906,Pikkaart Charlotte,Ozerova Anna,2026-09-17,wta-single,UTR Pro Tennis Series 5,3325859,0.3374384236453203
0,Hard,0.4801847547959174,0.6,0.6343617984262353,0.6126260739633919,1.0,0.8466064299222525,0.95,0.638728323699422,0.09600000000000003,-0.0,0.5642702762531031,0.6500789825093359,Lokoli Laurent,Blanchet Ugo,2026-09-08,atp-single,Cassis challenger,3315839,0.44946808510638303
1,Hard,0.5089204276098814,0.4444444444444444,0.4489708607333629,0.48644793152639093,1.0,0.4542190305206464,1.0,,0.0,3.0,0.5099376011935722,0.5007034396212968,Jasika Omar,Leong Mitsuki Wei Kang,2026-09-08,atp-single,Shanghai challenger,3318107,0.5833333333333334
1,Hard,0.5579481204053935,0.27272727272727276,0.28752003822839045,0.4285714285714286,1.0,0.31701444622792935,1.0,,0.0,0.0,0.41974894056803164,0.38749420162057113,Lincer Olivia,Plosnik Ela,2026-09-21,wta-single,Berkeley ITF,3329272,0.7979094076655052
0,Hard,0.3940847091260038,0.2857142857142857,0.30919375128219073,0.4277530235518777,1.0,0.3123157172852675,1.0,,0.0,-0.0,0.36918400613072244,0.3385313925644874,Shin Maksim,Borg Leo,2026-09-17,atp-single,Futures 2026,3325469,0.18079999999999996
1,Hard,0.5990719735527827,0.45454545454545453,0.4520950600462836,0.4721030042918455,1.0,0.4976180164573409,1.0,,0.0,0.0,0.5085734774633609,0.5162616833521357,Cirotte Astrid,Belkova Kristina,2026-09-11,wta-single,Monastir 49 ITF,3320903,0.7253218884120172
1,Hard,0.5055730383326857,0.375,0.2727426844306182,0.4749999999999999,1.0,0.4559210526315789,1.0,,0.0,3.0,0.4818576794442285,0.4414122584649609,Turkmen Doga,Chen Yiru,2026-09-09,wta-single,Monastir 49 ITF,3319719,0.40364583333333337
1,Hard,0.6129386081716852,0.7,0.6686582828443701,0.5548387096774193,1.0,0.6469434915925846,1.0,,0.0,0.0,0.6225924392830349,0.6428467942028799,Gasanova Anastasia,Martinez Vaquero Maria,2026-09-09,wta-single,Evora ITF,3319005,0.8709288299155609
0,Clay,0.4489553539919302,0.2857142857142857,0.2512561482494682,0.430379746835443,1.0,0.2137819077474249,1.0,,0.0,-0.0,0.38834979551388626,0.3046644699962745,Purtseladze Saba,Nikles Johan,2026-09-13,atp-single,Szczecin challenger,3321831,0.27861771058315343
1,Clay,0.5144656600427726,0.5384615384615384,0.6298218572067534,0.450402144772118,1.0,0.3187131630648331,1.0,,0.0,-6.0,0.4411097810921431,0.4276668934381197,Battiston Alessandro,Garbero Filippo Francesco,2026-09-15,atp-single,Futures 2026,3324377,0.6372795969773298
0,Hard,,0.0,0.0,0.68,0.45,1.0,0.75,,0.0,-0.0,0.2110344827586207,0.4285714285714286,Lei Mailuodi,Tang Xiao,2026-09-20,wta-single,Maanshan 10 ITF,3328448,
1,Hard,0.6248373384032478,,,0.5083798882681564,1.0,0.6478929765886288,1.0,,0.0,0.0,0.5666086133357021,0.6363651574959384,Garcia-Perez Georgina,Paredes Perez Maria,2026-09-20,wta-single,Yecla ITF,3328191,0.8389458272327965
0,Hard,0.561937477348885,,,0.5223463687150838,1.0,0.5007021333227273,1.0,,0.0,6.0,0.6021419230319844,0.5913198053358062,Liu Lucca,Deflandre Leo,2026-09-08,atp-single,Futures 2026,3318799,
1,Clay,0.5093640137670383,0.5454545454545454,0.5675166971192406,0.6038297872340426,1.0,0.829600656576486,1.0,,0.0,0.0,0.5528827821518755,0.6354937891542549,Mashtakov Mykyta,Gonzalez Fernandez Mario,2026-09-13,atp-single,Szczecin challenger,3321821,0.63
0,Hard,0.44788667242599256,0.5161290322580645,0.5414303698621534,0.44055944055944063,0.775,0.33333333333333326,1.0,0.3980891719745223,0.06400000000000002,-0.0,0.47043216977211655,0.4399895831030838,Schaefbauer McKenna,Crossley Mayu,2026-09-21,wta-single,Berkeley ITF,3329276,0.13881748071979438
0,Clay,0.549711387915089,0.6,0.5881357531651827,0.558139534883721,1.0,0.6205728482970154,1.0,,0.0,-0.0,0.5692836409329367,0.5861399964590956,Brunold Mika,Caniato Carlo Alberto,2026-09-18,atp-single,Biella challenger,3326111,0.6851851851851851
0,Hard,0.42231413842166243,0.48275862068965514,0.49953637749796875,0.5481662591687042,1.0,0.59190971849771,1.0,0.6621621621621622,0.12000000000000002,-0.0,0.4844130060933406,0.5106473377810259,Rapolu Malaika,Knutson Gabriela,2026-09-18,wta-single,Caldas da Rainha,3326367,0.3883248730964467
0,,0.4642673161916939,0.4444444444444444,0.4122519695277147,,0.0,,0.0,,0.0,6.0,0.5143558803180692,0.49825964285970437,Ristic Teodora,Soulie Alice,2026-09-12,wta-single,UTR Pro Match Series,3321523,0.26724137931034475
1,,,0.5384615384615384,0.5627752440162933,,0.0,,0.0,,0.0,-3.0,0.5084615384615384,0.5327752440162933,Krupkin Mark,Widell Albert,2026-09-13,atp-single,UTR Pro Tennis Series 3,3322575,0.4297297297297298
1,Clay,0.564620984308386,0.4576271186440678,0.46022849404068716,0.4736842105263158,1.0,0.5143040136635354,1.0,0.7142857142857143,0.1875,4.0,0.5386441044929233,0.5648884904913506,Sakamoto Pedro,Remondy Pagotto Victor Hugo,2026-09-12,atp-single,Futures 2026,3321407,0.6234096692111959
0,Indoors,0.37044159262337073,0.4285714285714285,0.4275845111994335,0.44015444015444016,1.0,0.3534894294157763,0.75,,0.0,-0.0,0.4130558204497464,0.3865975185035041,Freire Da Silva Adan,Faurel Thomas,2026-09-15,atp-single,Futures 2026,3324317,0.1391752577319587
0,Hard,0.43638216297467936,0.5263157894736842,0.5749712855650406,0.44727272727272727,1.0,0.32530120481927716,1.0,,0.0,-0.0,0.46999022657369693,0.4455515511196657,Gogineni Vignesh,Johnson Spencer,2026-09-13,atp-single,Tiburon challenger,3322515,0.2920353982300885
0,Clay,0.4651952965864994,0.5263157894736843,0.5621403922524402,0.5524296675191815,1.0,0.6489563567362429,1.0,,0.0,-6.0,0.4546469178597884,0.4987640151917274,Greiner Sophie,Paoletti Matilde,2026-09-08,wta-single,Reus ITF,3319035,0.10666666666666669
0,Hard,0.35944656677085507,0.6,0.6106378946419844,0.5105882352941176,1.0,0.5602207356118385,1.0,0.18518518518518512,0.42500000000000004,-0.0,0.49001160068832417,0.4697836206506223,Zeng Yaojie,Santillan Akira,2026-09-14,atp-single,Guangzhou 2 challenger,3321713,0.2727272727272727
0,Clay,0.44320163262739587,0.3846153846153846,0.4142364853194993,0.5008695652173913,1.0,0.4702247191011236,1.0,0.24038461538461542,0.27,-0.0,0.442895527486724,0.42586137100974464,Parisca Ignacio,Nijboer Ryan,2026-09-10,atp-single,Futures 2026,3320603,0.3398058252427184
0,,,0.5,0.5805515239477504,,0.0,,0.0,,0.0,3.0,0.53,0.6105515239477505,Garcia Mario,Messina Julian Messina,2026-09-15,atp-single,UTR Pro Tennis Series 3,3324741,0.6412213740458015
1,,,0.34426229508196715,0.37096568325928364,,0.0,,0.0,,0.0,-3.0,0.3142622950819671,0.34096568325928367,Pade Leo,Benoit Joaquin,2026-09-08,atp-single,UTR Pro Tennis Series 3,3319279,0.2102376599634369
1,Hard,,0.5,0.6025611033252366,1.0,0.15,1.0,0.3,,0.0,0.0,0.5652173913043479,0.6942777717886435,Girdler James,Rogowski Roger,2026-09-17,atp-single,UTR Pro Tennis Series,3323353,0.6073298429319371
1,Hard,0.5237570223657492,0.5,0.5185478255667368,0.36082474226804123,1.0,0.2228399219186996,1.0,,0.0,0.0,0.4615272548779301,0.42171492328372856,Moroni Filippo,Mazzola Filippo,2026-09-11,atp-single,Futures 2026,3320943,0.7241379310344828
0,,0.23195202828671713,0.37209302325581395,0.34439382756178016,0.45614035087719307,1.0,0.45614035087719307,1.0,,0.0,-0.0,0.3533951341399081,0.3441620689085635,Escurra Isnardi Hernando Jose,Varillas Juan Pablo,2026-09-20,atp-single,Davis Cup,3326939,0.10365251727541958
0,Hard,0.5121951219512195,0.4545454545454546,0.47138130890824625,0.4736842105263158,1.0,0.5128205128205128,1.0,,0.0,-0.0,0.48014159567433,0.49879898122665944,Ali Issah,Elesin Makar,2026-09-08,atp-single,Futures 2026,3318353,0.2628205128205128
1,Hard,0.5667533963866075,0.2857142857142857,0.3175985592518487,0.5404411764705882,1.0,0.5616634683119975,1.0,0.6621621621621623,0.12000000000000002,0.0,0.46430295285716044,0.48893425750317737,Yao Xinxin,Yang Ya-Yi,2026-09-10,wta-single,Guiyang ITF,3320177,0.6634382566585956
1,Hard,0.5696366247425396,0.5192307692307693,0.5799315849746094,0.48379351740696275,1.0,0.46444335458558134,1.0,,0.0,0.0,0.5242203037934239,0.5380038547675767,Roddick Jerry,Taka Yua,2026-09-09,atp-single,Futures 2026,3319329,0.7297872340425531
1,Hard,0.560392194562886,0.3137254901960784,0.29339249667202805,0.5057471264367815,1.0,0.4013311509491044,1.0,,0.0,0.0,0.4599549370652487,0.4183719473946728,Boyer Tristan,Winter Edward,2026-09-15,atp-single,Tiburon challenger,3322557,0.6403940886699507
1,Clay,0.6155257503014936,0.5294117647058824,0.5397661111392934,0.6,1.0,0.7058947758214671,1.0,,0.0,6.0,0.6416458383357919,0.6803955457540847,Moyano Luciana,Soto Neira Agustina,2026-09-09,wta-single,Pilar ITF,3320139,0.9362776025236593
0,Hard,0.32075773246422623,,,,0.0,,0.0,,0.0,-0.0,0.32075773246422623,0.32075773246422623,Liu Ziyu,Trotter James,2026-09-13,atp-single,Guangzhou 2 challenger,3321597,0.06653491436100134
1,Clay,,0.47368421052631576,0.4517532963254773,0.4782608695652174,0.975,0.6017375071797817,1.0,,0.0,3.0,0.5059435738493179,0.5567454017526295,Napoli da Silveira Mateus,Sverzut Corsini Lorenzo,2026-09-20,atp-single,Futures 2026,3327985,
1,Clay,0.6170670621243455,0.4285714285714286,0.4680930628335312,0.45,1.0,0.4206177187753996,1.0,,0.0,0.0,0.498546163565258,0.5019259479110921,Topo Marko,Aubriot Alexandre,2026-09-19,atp-single,Futures 2026,3326805,0.8189102564102564
1,Clay,0.5616764178898546,1.0,1.0,0.7083333333333334,0.8,0.8457286432160803,1.0,,0.0,0.0,0.7601225301987578,0.8024683537019782,Rispoli Nicola,Rocco Lorenzo,2026-09-13,atp-single,Futures 2026,3322103,
0,Hard,0.48137299364839115,0.6086956521739131,0.6263312122584006,0.5173469387755102,1.0,0.5700950025401557,1.0,0.2857142857142857,0.1875,-0.0,0.5358051948659381,0.5431751018096866,Adkar Vaishnavi,Inoue Hina,2026-09-10,wta-single,Guiyang ITF,3319427,0.4584450402144772
1,Hard,,,,0.28571428571428575,0.225,0.2,0.45,,0.0,0.0,,,Martin Weinberg Pablo,Lopato-Miguel Diego,2026-09-20,atp-single,Futures 2026,3328075,
0,Hard,0.623056786358257,0.5555555555555556,0.5539600919375407,0.5801526717557252,1.0,0.7838331920305215,1.0,,0.0,3.0,0.6162550045565126,0.683616690108773,Garland Joanna,Wei Sijia,2026-09-09,wta-single,Guiyang ITF,3318199,0.7155361050328228
0,Clay,,0.25,0.28781479766723317,0.3823529411764707,0.4,0.28395061728395066,0.5,,0.0,-0.0,0.28781512605042014,0.28652673753947233,Bezianis Aristotelis,Lutkovskii Radimir,2026-09-13,atp-single,Futures 2026,3322119,
1,,,0.6037735849056604,0.5559768353469875,0.5133689839572193,0.725,0.5133689839572193,0.725,,0.0,0.0,0.5657774482751561,0.5380691876614327,Dornbusch Henry Lloyd,Pikkaart James,2026-09-21,atp-single,UTR Pro Tennis Series 5,3329346,0.6052631578947368
1,Clay,0.5221342804580147,0.4285714285714286,0.4577900317456034,0.5212765957446809,1.0,0.5519535814008754,1.0,,0.0,0.0,0.49066076825804145,0.5106259645348311,Taraba Wallberg Nellie,Hoedt Merel,2026-09-21,wta-single,Plovdiv ITF,3329340,0.5879265091863517
1,Hard,0.4948270325601628,0.45454545454545453,0.4529660033432357,0.4892765227337718,1.0,0.4753151748082957,0.6,,0.0,0.0,0.47954966994646303,0.4742239003032215,Avanesyan Elina,Riera Julia,2026-09-15,wta-single,Sao Paulo WTA,3322223,0.5538057742782152
0,Clay,0.4346999733303666,0.5970149253731343,0.5937481881710696,0.5172413793103449,1.0,0.4479129290754694,1.0,,0.0,-6.0,0.4563187593379485,0.4321203635256352,Rengifo Frazier,Schell Niklas,2026-09-09,atp-single,Futures 2026,3319809,0.28761061946902655
1,Clay,0.4515605671689873,0.4878048780487805,0.49970597929098176,0.5530120481927709,1.0,0.5696941719561454,1.0,,0.0,-3.0,0.46745916447017954,0.47698690613870476,De Marchi Andrea (2007),Johns Garrett,2026-09-17,atp-single,Futures 2026,3325731,0.38520408163265296
1,Clay,0.4878048780487805,0.7941176470588235,0.8422356115328418,0.7333333333333333,0.675,0.8531468531468531,1.0,,0.0,0.0,0.6642701028439641,0.727729114242825,Mura Matteo,Giovannini Filippo,2026-09-20,atp-single,Futures 2026,3327612,
1,Hard,0.513465363941067,0.5384615384615384,0.5318383897970753,0.5235602094240838,0.8,0.5930599369085173,1.0,,0.0,3.0,0.555276810693526,0.5761212302155532,Barki Nathan Anthony,Wang Kai-i,2026-09-08,atp-single,Futures 2026,3317935,0.6718403547671841
1,Clay,0.48589347497581187,0.6000000000000001,0.6509033479126777,0.6153846153846153,0.975,0.6736842105263158,1.0,,0.0,0.0,0.5666868823448107,0.6034936778049351,Stanisavljevic Mateja,Radojicic Andrej,2026-09-13,atp-single,Futures 2026,3322509,
1,Hard,,0.627906976744186,0.5791707558436667,0.6666666666666666,0.35,0.71875,0.35,,0.0,0.0,0.6379557852426069,0.6153579672916049,Kalyaan As Kiruthik,Goyal Medhir,2026-09-21,atp-single,Futures 2026,3328775,
1,Clay,0.47554741887371527,0.4666666666666666,0.4876541351259072,0.49350649350649345,1.0,0.497789566755084,1.0,,0.0,0.0,0.4785735263489584,0.48699704025156887,Ayala Lourdes,Cinalli Luna Maria,2026-09-12,wta-single,Pilar ITF,3321369,0.2205607476635514
1,,0.5434958435268312,0.5970149253731344,0.6540434216441428,,0.0,,0.0,,0.0,0.0,0.5702553844499828,0.598769632585487,Sydney Jara,Cinkova Natalie,2026-09-21,wta-single,UTR Pro Match Series,3329085,0.8445078459343794
0,Hard,,,,,0.0,,0.0,,0.0,-0.0,,,Gladwish Jason,Kothari Aditya,2026-09-20,atp-single,Futures 2026,3327384,
1,Clay,0.6591071376936108,0.4,0.36608109577959924,0.4705882352941177,0.875,0.28147389969293746,1.0,,0.0,6.0,0.5716075977655526,0.49555404438871586,Marmousez Lilian,Weintraub Ben,2026-09-09,atp-single,Futures 2026,3319765,0.9124149659863946
1,,0.5513792181292316,0.6000000000000001,0.5832471720858013,0.5714285714285715,0.9,0.5714285714285715,0.9,0.6428571428571429,0.1,0.0,0.5743672180741194,0.5710659395954872,Pikkaart Charlotte,De Boer Jinte Eve,2026-09-15,wta-single,UTR Pro Tennis Series 5,3324815,0.6230769230769231
1,Hard,0.47462066284303756,0.5714285714285715,0.5961467505604606,0.49469964664310945,1.0,0.479948253557568,1.0,,0.0,0.0,0.5135829603049061,0.5169052223203554,Lazarenko Kateryna,Vagramov Alexandra,2026-09-21,wta-single,Yecla ITF,3329298,0.35660847880299246
0,Hard,0.6466834851234363,0.7058823529411764,0.694088575063398,0.5294117647058824,1.0,0.555181403432544,1.0,,0.0,-0.0,0.6273258675901652,0.6319844878731262,Catry Robin,Ogura Kosuke,2026-09-09,atp-single,Futures 2026,3318007,0.5853018372703411
1,Clay,0.5248359012785179,0.5,0.5077785454507674,0.42363112391930835,1.0,0.2990332623300017,1.0,,0.0,0.0,0.4828223417326088,0.44388256968642903,Kmiecik Anna,Nuudi Maileen,2026-09-10,wta-single,Radom ITF,3320579,0.31999999999999995
1,Clay,,0.5294117647058824,0.549222933471819,0.5,0.65,0.5476190476190477,0.9,,0.0,0.0,0.5178253119429591,0.5484631980678747,Soukal Martin,Wortelmann Paco,2026-09-21,atp-single,Futures 2026,3328969,
1,Hard,0.4526829705648557,0.6818181818181818,0.7390735823402519,0.5474452554744526,1.0,0.6022387663796,1.0,0.3125,0.15000000000000002,-3.0,0.5306488026191633,0.5544032759633992,Leong Mitsuki Wei Kang,Fomin Sergey,2026-09-16,atp-single,Guangzhou 2 challenger,3323981,0.4745308310991957
0,Hard,0.4612516543826207,0.5294117647058822,0.6655341382306823,0.5283018867924528,0.475,0.5454545454545454,0.95,,0.0,-0.0,0.5016593193191589,0.5576161392525836,Girdler James,Dembo Jake,2026-09-18,atp-single,UTR Pro Tennis Series,3323105,0.26114649681528657
1,Hard,,0.6153846153846154,0.6515828433232775,1.0,0.725,1.0,0.75,,0.0,0.0,0.7770345596432553,0.8009044818990158,Cunha Vitor Machado De Melo,Becker Fabricanti Joao Victor,2026-09-14,atp-single,Futures 2026,3323255,
1,Clay,0.5650276217566502,0.6000000000000001,0.5816845675522895,0.5248868778280543,1.0,0.5756712007209774,1.0,0.7142857142857143,0.1875,3.0,0.5933048331949016,0.6123723800654082,Popko Dmitry,Tiukaev Ruslan,2026-09-11,atp-single,Futures 2026,3320871,0.7045454545454546
0,Indoors,0.364231871954405,0.6363636363636365,0.6101200166603611,0.6285468615649183,1.0,0.7474488614434582,1.0,,0.0,-0.0,0.5430474566276533,0.5739335833527415,Ghazouani Durand Yanis,Maestrelli Francesco,2026-09-17,atp-single,Rennes challenger,3325617,0.3038548752834468
1,Hard,0.5730342982370179,0.4166666666666667,0.43012958525193357,0.4441193680514921,1.0,0.24576485461441214,1.0,,0.0,6.0,0.5379401109850589,0.47630957936778795,Matsuda Koki,Borisiouk Martin,2026-09-08,atp-single,Phan Thiet 3 challenger,3318083,0.4353562005277045
0,Clay,0.5549620171006935,0.47058823529411764,0.4465115526360489,0.5555555555555556,1.0,0.60625,1.0,,0.0,-0.0,0.5270352693167888,0.5359078565789142,Garbero Filippo Francesco,Mura Matteo,2026-09-21,atp-single,Futures 2026,3328615,0.49591280653950953
0,Clay,,0.0,0.0,0.0,0.25,0.0,0.45,,0.0,-0.0,0.0,0.0,Musabegovic Kan,Jovic Maxim,2026-09-13,atp-single,Futures 2026,3322469,
0,Hard,0.4721359549995794,0.4375,0.45519376848792437,0.5042735042735043,1.0,0.4353059585413215,1.0,0.17006802721088432,0.48500000000000004,-0.0,0.4713031530910279,0.4146681994909911,Andreeva Mirra,Gauff Coco,2026-09-09,wta-single,US Open,3319209,0.34844868735083534
0,Hard,0.5553981799351523,0.4444444444444444,0.4153158641454838,0.48115299334811523,1.0,0.4639763225017268,1.0,,0.0,-0.0,0.49366520590923724,0.478230122194121,Sun Fajing,Binda Alexandr,2026-09-17,atp-single,Guangzhou 2 challenger,3325029,0.7243589743589743
0,Hard,,0.7058823529411764,0.7005985730458366,0.7619047619047619,0.525,0.8326693227091633,0.85,,0.0,-0.0,0.7251687560270009,0.7612797282965543,Kanumuri Ika Raju,Szczerek Julia,2026-09-13,wta-single,Hurghada 11 ITF,3323379,
1,Clay,0.43456596945971665,0.49090909090909096,0.4969916933523138,0.4936708860759493,1.0,0.5335228162835978,1.0,,0.0,0.0,0.473048648814919,0.48836015969854274,Caniato Carlo Alberto,Moro Canas Alejandro,2026-09-20,atp-single,Biella challenger,3327310,0.46524064171123
1,Clay,0.5014147243412407,0.34426229508196715,0.2728983158261699,0.5162241887905605,1.0,0.4045223737333031,1.0,,0.0,6.0,0.5139670694045895,0.4529451379669045,Ivanova Iva,Hoedt Merel,2026-09-15,wta-single,Pazardzhik ITF,3324607,0.4088541666666667
1,,0.5513792181292316,0.6315789473684211,0.6145433198881811,1.0,0.7,1.0,0.7,,0.0,0.0,0.6973919131472787,0.6910824214879305,Pikkaart Charlotte,Van Der Werff Rixt,2026-09-19,wta-single,UTR Pro Tennis Series 5,3326887,0.6923076923076923
0,Hard,0.4556815874516791,0.5714285714285714,0.5648515976374721,0.5219683655536028,1.0,0.6259264114224636,1.0,,0.0,-3.0,0.4863595081446178,0.5188198655038716,Amadike Chetanna,Liu Lucca,2026-09-14,atp-single,Futures 2026,3322753,
1,,0.580319938636097,0.25,0.2192716236722306,0.48387096774193555,0.625,0.48387096774193555,0.625,0.2777777777777778,0.2,3.0,0.4615197308475454,0.43975804343454616,Stephens Zach,Djakouris Antreas,2026-09-13,atp-single,UTR Pro Tennis Series 3,3321519,0.3276699029126214
1,Hard,0.6621917106365333,0.5,0.5,0.5444015444015444,1.0,0.6662387676508343,1.0,,0.0,0.0,0.5688644183460259,0.6094768260957891,Schoen Patrick,Semedo Miguel,2026-09-11,atp-single,Futures 2026,3320955,0.914929107589658
1,,0.580319938636097,0.7142857142857143,0.7212769297979682,,0.0,,0.0,,0.0,0.0,0.6473028264609056,0.6507984342170325,Stephens Zach,Lorenzetti James,2026-09-18,atp-single,UTR Pro Tennis Series 3,3323337,0.8110367892976589
1,Clay,0.5622719109745955,0.5714285714285715,0.5751730441887347,0.5050505050505051,1.0,0.4859092944024159,1.0,0.7142857142857143,0.1875,0.0,0.5462503291512241,0.5513044144295898,Argyrokastriti Marianne,Lopez Alcaraz Esther,2026-09-09,wta-single,Reus ITF,3319045,0.7385892116182573
1,Indoors,0.5345485495017676,0.25,0.2923141685214824,0.4386600271616116,1.0,0.2935528120713307,1.0,,0.0,0.0,0.4077361922211264,0.3734718433648602,Massard Loann,Vasa Iiro,2026-09-15,atp-single,Futures 2026,3324331,0.5926892950391646
0,Clay,0.49488437504616534,0.6,0.620627261761158,0.6285714285714286,1.0,0.7101033703438199,1.0,,0.0,-0.0,0.5744852678725312,0.6085383357170477,Steiner Valentina,Pieri Jessica,2026-09-08,wta-single,Reus ITF,3319033,0.31858407079646023
