player_slug,name,elo,matches,elo_hard,matches_hard,elo_clay,matches_clay,elo_grass,matches_grass,elo_indoors,matches_indoors
/player/carrier/,Carrier M.,1497.1,6,,,,,,,,
/player/massellani/,Massellani S.,1497.0,3,,,1498.2,3.0,,,,
/player/saleh-f949b/,Saleh A.,1496.9,18,,,1406.4,12.0,,,,
/player/reyngold/,Reyngold E.,1496.9,3,,,1506.6,3.0,,,,
/player/borrelli-c1bd0/,Borrelli L.,1496.9,29,1425.5,7.0,1465.0,20.0,,,,
/player/podorozhnyi/,Podorozhnyi A.,1496.8,4,,,1551.8,3.0,,,,
/player/topalova-81f91/,Topalova G.,1496.7,14,,,1493.9,14.0,,,,
/player/spoolder/,Spoolder A.,1496.7,3,1449.7,1.0,1585.1,2.0,,,,
/player/fozo/,Fozo C.,1496.7,4,,,,,,,,
/player/tholey/,Tholey L.,1496.6,2,1434.3,1.0,1565.7,1.0,,,,
/player/duran-fc432/,Duran B.,1496.6,27,,,1468.9,4.0,1553.4,1.0,,
/player/truong-914c5/,Truong T.,1496.6,14,1389.9,2.0,,,,,,
/player/waldner-d423c/,Waldner N.,1496.6,31,1569.2,10.0,1324.3,20.0,,,,
/player/jandova-0b6ca/,Jandova N.,1496.6,8,,,1473.7,2.0,,,,
/player/moron-b2533/,Moron F.,1496.5,13,,,1493.7,13.0,,,,
/player/alkotop/,Alkotop M.,1496.5,9,1417.1,3.0,1628.5,4.0,,,,
/player/chen-4a4b1/,Chen Z.,1496.5,2,1504.5,2.0,,,,,,
/player/oh-73bcf/,Oh S.,1496.4,2,1498.1,2.0,,,,,,
/player/moundir-7a4ab/,Moundir A.,1496.4,4,,,1483.1,4.0,,,,
/player/hostiuc/,Hostiuc S.,1496.4,2,1516.3,2.0,,,,,,
/player/wei-f0a08/,Wei Z.,1496.3,3,,,1473.1,3.0,,,,
/player/bakovic-f87cd/,Bakovic T.,1496.2,2,,,,,1504.6,2.0,,
/player/wu-a35fa/,Wu D.,1496.2,2,,,,,,,,
/player/fladung/,Fladung C.,1496.1,2,,,1494.4,2.0,,,,
/player/hiiesalu/,Hiiesalu S.,1496.1,8,1502.0,4.0,1473.0,2.0,,,,
/player/stanczyk-decd3/,Stanczyk J.,1496.0,2,,,1508.5,2.0,,,,
/player/serazhetdinov/,Serazhetdinov R.,1495.8,20,1333.4,3.0,1550.9,9.0,1562.0,3.0,,
/player/lamchinniah/,Lamchinniah H.,1495.8,12,1494.0,5.0,1497.9,2.0,,,,
/player/de-bessa/,De Bessa N.,1495.8,2,,,1495.6,2.0,,,,
/player/cunha-winheski-de-lima/,Cunha Winheski de Lima V.,1495.7,2,1574.7,1.0,1429.7,1.0,,,,
/player/broady-9ff27/,Broady L.,1495.7,35,1503.7,22.0,1525.3,8.0,1503.5,5.0,,
/player/oprescu/,Oprescu L.,1495.7,7,1533.5,5.0,1499.3,2.0,,,,
/player/achouri-c7c43/,Achouri M.,1495.7,2,,,1493.2,2.0,,,,
/player/simunyu/,Simunyu C.,1495.6,11,1496.5,4.0,,,,,,
/player/myatovic/,Myatovic J.,1495.6,25,1567.7,19.0,1391.3,6.0,,,,
/player/oltean-achacollo/,Oltean Achacollo A.,1495.6,2,,,1482.0,2.0,,,,
/player/nedelcu-4267c/,Nedelcu A.,1495.6,4,1551.7,3.0,,,,,,
/player/kobelt-ebc16/,Kobelt A.,1495.5,20,1499.9,8.0,1441.0,6.0,1434.3,1.0,1434.3,1.0
/player/favier-d1f7b/,Favier M.,1495.5,24,1525.2,11.0,1498.0,13.0,,,,
/player/miyazaki-666f6/,Miyazaki Y.,1495.5,13,1618.9,10.0,,,1349.2,3.0,,
/player/basson-38268/,Basson I.,1495.4,2,,,,,,,,
/player/stroemberg/,Stroemberg I.,1495.4,15,1515.7,4.0,1582.3,4.0,1446.5,3.0,,
/player/libre/,Libre A.,1495.4,15,1565.7,1.0,1475.4,13.0,,,,
/player/naito-b40df/,Naito Y.,1495.4,4,1501.9,4.0,,,,,,
/player/baker-a821a/,Baker C.,1495.4,21,1433.9,11.0,,,,,1460.5,3.0
/player/chansa/,Chansa C.,1495.4,2,,,,,,,,
/player/taube/,Taube M.,1495.3,5,,,,,,,,
/player/gallagher-b2968/,Gallagher G.,1495.3,23,,,1419.9,1.0,,,,
/player/burruchaga/,Burruchaga R.,1495.3,33,1311.9,4.0,1641.8,27.0,1433.5,2.0,,
/player/buchler/,Buchler M.,1495.2,2,,,1504.6,2.0,,,,
/player/miyagawa-981ad/,Miyagawa Y.,1495.2,4,,,,,,,,
/player/ristov/,Ristov M.,1495.2,18,,,1543.8,7.0,1626.7,2.0,,
/player/farahat/,Farahat O.,1495.2,6,,,1506.7,6.0,,,,
/player/aguilar-9f10a/,Aguilar J.,1495.1,2,,,1504.9,2.0,,,,
/player/malakov/,Malakov I.,1495.1,2,,,1495.1,2.0,,,,
/player/korhonen/,Korhonen C.,1495.1,24,,,1380.5,6.0,1493.2,2.0,,
/player/lagarrigue/,Lagarrigue L.,1495.1,16,1454.6,5.0,1491.1,9.0,,,,
/player/abde-celis/,Abde Celis J.,1495.1,2,,,1500.2,2.0,,,,
/player/hohmann-ad042/,Hohmann T.,1495.0,13,1434.3,1.0,1402.6,6.0,,,,
/player/doherty-1cae4/,Doherty D.,1495.0,2,,,1500.3,2.0,,,,
/player/abdullah-f5a78/,Abdullah M.,1495.0,2,,,1504.6,2.0,,,,
/player/lyapshin/,Lyapshin A.,1494.9,6,,,1409.9,2.0,,,,
/player/gindl/,Gindl A.,1494.9,5,,,1494.5,5.0,,,,
/player/da-rosa-castro/,Da Rosa Castro G.,1494.9,15,1472.1,7.0,1534.0,5.0,1434.3,1.0,,
/player/boian/,Boian I.,1494.9,6,,,1488.1,6.0,,,,
/player/junarto/,Junarto A.,1494.8,5,,,,,,,1481.2,4.0
/player/lebron-puerta/,Lebron Puerta R.,1494.8,6,1504.6,2.0,1541.2,3.0,,,,
/player/alonso-62455/,Alonso C.,1494.8,4,1496.6,4.0,,,,,,
/player/winstead/,Winstead C.,1494.7,2,,,,,,,,
/player/vanek-81f5f/,Vanek D.,1494.7,2,,,1438.6,1.0,,,,
/player/jarry-fillol/,Jarry Fillol D.,1494.6,7,1525.9,2.0,1455.1,5.0,,,,
/player/pastore/,Pastore C.,1494.6,2,,,1503.8,2.0,,,,
/player/khan-94eb9/,Khan M.,1494.6,4,1493.2,2.0,1506.0,2.0,,,,
/player/obiang-ondo/,Obiang Ondo L.,1494.5,2,,,,,,,,
/player/bazan-0a579/,Bazan J.,1494.4,2,,,1504.6,2.0,,,,
/player/escriva-gaya/,Escriva Gaya A.,1494.4,2,,,1504.6,2.0,,,,
/player/havermans/,Havermans D.,1494.4,29,,,1486.0,15.0,,,,
/player/salvi-a330c/,Salvi M.,1494.4,2,,,1504.6,2.0,,,,
/player/blatter/,Blatter L.,1494.4,2,,,1494.4,2.0,,,,
/player/rivas-micoud/,Rivas-Micoud K.,1494.4,2,,,1494.4,2.0,,,,
/player/shabashkevich/,Shabashkevich K.,1494.4,2,,,1494.4,2.0,,,,
/player/taylor-7d607/,Taylor A.,1494.4,4,1508.6,4.0,,,,,,
/player/ahmad-8c1f4/,Ahmad C.,1494.3,8,,,,,,,,
/player/mouhan/,Mouhan A.,1494.3,32,1491.0,8.0,1456.2,15.0,1664.1,3.0,,
/player/bredberg-canizares/,Bredberg Canizares D.,1494.3,19,1434.3,1.0,1552.6,17.0,,,,
/player/roche-alcaya/,Roche Alcaya P.,1494.2,12,1520.4,2.0,1432.1,8.0,1565.7,1.0,,
/player/smith-ad73f/,Smith N.,1494.2,9,1496.6,2.0,1525.6,6.0,,,,
/player/nicoli-868e0/,Nicoli A.,1494.2,2,,,1493.6,2.0,,,,
/player/gasanov-6a3d1/,Gasanov R.,1494.1,9,1446.0,1.0,1416.1,4.0,,,,
/player/vachkova/,Vachkova V.,1494.1,13,,,1437.3,3.0,,,,
/player/wolf-c8d9f/,Wolf A.,1494.1,21,1452.1,1.0,,,,,,
/player/ishikawa-e738d/,Ishikawa T.,1494.0,2,,,1492.4,2.0,,,,
/player/habib-0d044/,Habib A.,1494.0,19,1546.6,9.0,1415.5,9.0,1434.3,1.0,,
/player/burdet/,Burdet A.,1493.9,37,1485.9,9.0,1446.4,24.0,1626.7,2.0,,
/player/li-06552/,Li J.,1493.9,2,1565.7,1.0,1433.3,1.0,,,,
/player/mazzoni-9c099/,Mazzoni E.,1493.9,21,1522.6,17.0,1430.4,4.0,,,,
/player/adkar-d0bce/,Adkar A.,1493.9,4,1494.6,4.0,,,,,,
/player/liberati/,Liberati D.,1493.8,3,,,1505.3,2.0,,,,
/player/kumar-7b3e5/,Kumar D.,1493.8,4,1504.7,4.0,,,,,,
/player/alberti-52c7c/,Alberti F.,1493.8,2,,,,,,,,
/player/shang/,Shang J.,1493.8,6,1404.5,6.0,,,,,,
/player/zhang-726b4/,Zhang Y.,1493.8,11,1446.5,3.0,1494.8,7.0,,,,
/player/wensley/,Wensley S.,1493.7,21,1566.8,7.0,1618.1,5.0,,,,
/player/villalon-f51a4/,Villalon N.,1493.7,28,1537.9,6.0,1437.5,22.0,,,,
/player/van-der-merwe-d2dc2/,Van Der Merwe M.,1493.7,17,1534.7,10.0,1544.7,6.0,1434.3,1.0,,
/player/heidlmair/,Heidlmair M.,1493.7,8,1446.7,1.0,1588.0,6.0,,,,
/player/baudot/,Baudot A.,1493.6,2,1501.1,2.0,,,,,,
/player/li-77689/,Li Y.,1493.6,4,1515.7,4.0,,,,,,
/player/braun-simo-08ecb/,Braun Simo C.,1493.6,4,,,1491.0,4.0,,,,
/player/pinto-sansano/,Pinto Sansano O.,1493.6,6,1565.7,1.0,1446.8,5.0,,,,
/player/arun-kumar/,Arun Kumar M.,1493.6,2,1504.0,2.0,,,,,,
/player/bergqvist-a0c27/,Bergqvist S.,1493.6,2,,,1479.6,2.0,,,,
/player/aman-minhas/,Aman Minhas H.,1493.4,2,1493.6,2.0,,,,,,
/player/kawagishi/,Kawagishi N.,1493.4,29,1472.1,22.0,,,,,1434.3,1.0
/player/kneiss/,Kneiss M.,1493.3,10,1520.5,3.0,,,,,,
/player/rasan-buha/,Rasan-Buha M.,1493.3,5,,,1502.1,5.0,,,,
/player/dadabaev/,Dadabaev A.,1493.2,2,,,1493.2,2.0,,,,
/player/zauber/,Zauber A.,1493.2,2,,,,,,,,
/player/riva-c085d/,Riva M.,1493.2,2,1565.7,1.0,1434.3,1.0,,,,
/player/singh-a3ebc/,Singh R.,1493.2,2,1493.2,2.0,,,,,,
/player/white-05b83/,White J.,1493.2,2,,,1492.9,2.0,,,,
/player/davunaboina/,Davunaboina O.,1493.2,2,1493.2,2.0,,,,,,
/player/geikhman/,Geikhman A.,1493.2,2,1493.2,2.0,,,,,,
/player/swarbrick/,Swarbrick E.,1493.2,2,1493.2,2.0,,,,,,
/player/mota-rocha-freire/,Mota Rocha Freire G.,1493.2,2,1493.2,2.0,,,,,,
/player/gonzalez-castellote/,Gonzalez Castellote D.,1493.2,2,1493.2,2.0,,,,,,
/player/matovic-5f862/,Matovic N.,1493.2,16,1430.9,1.0,1353.4,6.0,,,,
/player/park-c578f/,Park S.,1493.2,2,,,1493.2,2.0,,,,
/player/kang-aa512/,Kang W.,1493.2,2,,,1493.2,2.0,,,,
/player/ann/,Ann S.,1493.2,2,,,1493.2,2.0,,,,
/player/choo-83ef1/,Choo J.,1493.2,2,,,1493.2,2.0,,,,
/player/cvackova-cd227/,Cvackova V.,1493.2,2,1493.2,2.0,,,,,,
/player/scarlat-8baaa/,Scarlat M.,1493.2,2,,,1493.2,2.0,,,,
/player/yoeun/,Yoeun S.,1493.2,2,,,,,,,,
/player/marendon/,Marendon R.,1493.2,2,,,1493.2,2.0,,,,
/player/wageh/,Wageh Y.,1493.1,11,1468.3,3.0,1535.7,7.0,,,,
/player/soso/,Soso M.,1493.0,4,,,,,,,,
/player/haagensen/,Haagensen M.,1493.0,4,,,,,,,,
/player/kotze-1cd86/,Kotze M.,1492.9,4,1506.7,4.0,,,,,,
/player/dong-70dd0/,Dong N.,1492.9,3,,,,,,,,
/player/king-fc30f/,King E.,1492.8,3,1470.1,3.0,,,,,,
/player/malysheva-21ddf/,Malysheva S.,1492.8,4,1506.2,4.0,,,,,,
/player/nayar-aaa47/,Nayar A.,1492.8,6,1498.7,6.0,,,,,,
/player/ubri/,Ubri Y.,1492.8,4,,,,,,,,
/player/abarca-796f1/,Abarca A.,1492.7,14,,,,,,,,
/player/malgaroli/,Malgaroli L.,1492.6,6,1448.8,1.0,1461.3,2.0,1565.7,1.0,,
/player/munoz-botia/,Munoz Botia D.,1492.6,2,,,1498.0,2.0,,,,
/player/abedinzadeh/,Abedinzadeh A.,1492.5,13,1577.1,4.0,1349.2,5.0,1466.6,3.0,,
/player/kryvoruchko-9ba4b/,Kryvoruchko S.,1492.4,19,1486.7,5.0,1499.3,14.0,,,,
/player/hoffmann-40f10/,Hoffmann N.,1492.3,13,1434.3,1.0,1411.0,4.0,,,,
/player/stueckrath/,Stueckrath L.,1492.3,3,1455.3,1.0,1572.5,1.0,,,,
/player/katayama-5ba27/,Katayama K.,1492.2,6,1551.8,3.0,1334.6,3.0,,,,
/player/uabals/,Uabals R.,1492.2,2,,,1500.9,2.0,,,,
/player/guitart-traverso/,Guitart Traverso N.,1492.1,2,1565.7,1.0,1422.1,1.0,,,,
/player/geldof/,Geldof B.,1492.1,5,,,1533.5,4.0,,,,
/player/tikhonko-bde52/,Tikhonko M.,1492.1,13,,,1478.9,13.0,,,,
/player/natsuka/,Natsuka M.,1492.1,2,1493.8,2.0,,,,,,
/player/tuukkanen-43fc6/,Tuukkanen V.,1492.0,2,,,1538.4,1.0,,,,
/player/havlickova/,Havlickova B.,1492.0,15,,,,,,,,
/player/prunescu-nita/,Prunescu Nita L.,1492.0,10,1499.8,2.0,1495.9,5.0,1626.7,2.0,,
/player/mircheva-9c214/,Mircheva N.,1492.0,4,1491.5,4.0,,,,,,
/player/piatti-6b3dc/,Piatti R.,1491.9,24,1386.3,8.0,1540.5,15.0,1434.3,1.0,,
/player/lee-b47e0/,Lee J.,1491.9,6,1458.8,4.0,1504.1,2.0,,,,
/player/sim-aa384/,Sim S.,1491.9,11,1342.2,3.0,1596.1,8.0,,,,
/player/magrini/,Magrini M.,1491.8,14,,,1518.5,3.0,,,,
/player/dong-7a159/,Dong C.,1491.8,9,1492.4,5.0,1418.6,4.0,,,,
/player/hrabavets-9c148/,Hrabavets U.,1491.8,19,1584.9,15.0,1438.1,4.0,,,,
/player/hansen-ff379/,Hansen C.,1491.7,6,,,1484.4,6.0,,,,
/player/pollmueller/,Pollmueller C.,1491.7,2,,,1491.6,2.0,,,,
/player/streltsova/,Streltsova S.,1491.7,2,,,1491.3,2.0,,,,
/player/nicault-17970/,Nicault M.,1491.6,2,,,1487.4,2.0,,,,
/player/bavaro/,Bavaro M.,1491.5,2,1497.3,2.0,,,,,,
/player/sviatetckaia/,Sviatetckaia I.,1491.5,7,,,1442.8,3.0,,,,
/player/muniz-hidalgo/,Muniz Hidalgo A.,1491.5,2,1515.7,2.0,,,,,,
/player/marcu-7d151/,Marcu T.,1491.4,22,,,1500.1,22.0,,,,
/player/hedrzak/,Hedrzak M.,1491.4,6,1496.4,6.0,,,,,,
/player/delaney-da784/,Delaney J.,1491.4,27,1491.7,11.0,1316.1,12.0,1588.0,4.0,,
/player/baczynski/,Baczynski J.,1491.3,2,,,1493.2,2.0,,,,
/player/fedoryshyn-46e8a/,Fedoryshyn N.,1491.2,6,,,,,,,,
/player/fauchet-2d86a/,Fauchet E.,1491.2,13,,,,,,,,
/player/pitta-897be/,Pitta A.,1491.0,13,,,,,,,,
/player/traxler-3fbdf/,Traxler S.,1490.9,6,,,1483.0,6.0,,,,
/player/mekhael/,Mekhael N.,1490.9,11,1434.3,1.0,1553.9,1.0,,,,
/player/nachev-61e72/,Nachev B.,1490.8,2,1422.1,1.0,,,,,,
/player/sharma-f2a89/,Sharma A.,1490.7,7,1530.8,3.0,1391.3,4.0,,,,
/player/kypson/,Kypson P.,1490.7,12,,,1428.1,10.0,1556.8,2.0,,
/player/pawar-4fcc8/,Pawar S.,1490.7,4,,,1452.7,2.0,,,,
/player/caligiore/,Caligiore M.,1490.7,2,,,1505.4,2.0,,,,
/player/kova/,Kova S.,1490.6,9,1509.6,2.0,1505.9,7.0,,,,
/player/pospisil/,Pospisil J.,1490.6,4,,,,,,,,
/player/chayka-144f9/,Chayka A.,1490.6,1,,,1487.1,1.0,,,,
/player/cotton/,Cotton W.,1490.5,4,,,1553.4,1.0,1434.3,1.0,,
/player/kapuskin/,Kapuskin P.,1490.5,6,1493.2,2.0,1512.5,4.0,,,,
/player/alfred/,Alfred Y.,1490.4,4,,,,,,,,
/player/kurmanaev/,Kurmanaev R.,1490.4,9,1558.2,3.0,1414.4,2.0,,,,
/player/novotny-61507/,Novotny A.,1490.3,4,,,1496.9,4.0,,,,
/player/zhao-40370/,Zhao C.,1490.3,3,1491.5,3.0,,,,,,
/player/clemens-4ddad/,Clemens T.,1490.3,4,,,,,,,,
/player/nakahara-2ebe4/,Nakahara M.,1490.2,2,1491.4,2.0,,,,,,
/player/gallegos-a3059/,Gallegos L.,1490.1,4,,,,,,,,
/player/syed-ae09e/,Syed S.,1490.1,10,1354.2,6.0,1615.3,2.0,,,,
/player/hunziker/,Hunziker A.,1490.1,4,1498.3,3.0,1449.8,1.0,,,,
/player/zelley/,Zelley A.,1490.1,3,,,,,,,,
/player/roehrich/,Roehrich M.,1490.1,1,,,1485.8,1.0,,,,
/player/papadopoulos-6aa1a/,Papadopoulos S.,1490.0,2,1493.2,2.0,,,,,,
/player/samir/,Samir S.,1490.0,33,1629.2,17.0,1335.1,12.0,1515.2,2.0,,
/player/bagaric-b34c3/,Bagaric D.,1489.9,2,1483.8,2.0,,,,,,
/player/kahatapitiya/,Kahatapitiya R.,1489.9,4,,,1544.1,3.0,,,,
/player/gardiner-fe3d7/,Gardiner K.,1489.9,25,1451.5,9.0,,,,,,
/player/humeniuk/,Humeniuk P.,1489.8,2,,,1491.5,2.0,,,,
/player/kitahara/,Kitahara Y.,1489.7,30,1459.0,28.0,,,,,1515.8,2.0
/player/hubackova/,Hubackova K.,1489.6,2,,,1490.1,2.0,,,,
/player/bozic-30455/,Bozic J.,1489.6,2,,,1487.2,2.0,,,,
/player/fufygin/,Fufygin M.,1489.5,2,1516.2,2.0,,,,,,
/player/samardzic-3ee49/,Samardzic A.,1489.5,16,1385.4,8.0,1528.6,6.0,1504.6,2.0,,
/player/wang-dfc36/,Wang K.,1489.5,18,1534.5,5.0,1404.9,9.0,1626.7,2.0,,
/player/daljev/,Daljev P.,1489.4,2,,,1463.1,2.0,,,,
/player/sartori-d10f8/,Sartori F.,1489.4,2,,,1485.9,2.0,,,,
/player/abuobaia/,Abuobaia M.,1489.4,4,1565.7,1.0,1431.1,3.0,,,,
/player/ponomar-11bb0/,Ponomar O.,1489.3,2,,,1565.7,1.0,,,,
/player/knitter/,Knitter K.,1489.2,18,1451.6,6.0,1482.7,11.0,1434.3,1.0,,
/player/gomez-pezuela-cano/,Gomez Pezuela Cano M.,1489.2,14,,,1498.5,14.0,,,,
/player/weissenboeck-b388b/,Weissenboeck J.,1489.2,2,,,1490.5,2.0,,,,
/player/russell-96f2b/,Russell G.,1489.1,9,1434.3,1.0,1630.7,4.0,1565.7,1.0,,
/player/sales-e4b6d/,Sales D.,1489.1,2,,,1488.2,2.0,,,,
/player/bajsic-leo/,Bajsic Leo G.,1489.1,2,1497.2,2.0,,,,,,
/player/severino-60a77/,Severino B.,1489.0,4,1485.9,2.0,1473.4,2.0,,,,
/player/fernandez-bd5e8/,Fernandez M.,1489.0,2,,,1489.2,2.0,,,,
/player/zlotnik/,Zlotnik S.,1489.0,2,,,,,,,,
/player/wasantha/,Wasantha D.,1488.9,4,1602.5,2.0,1434.3,1.0,,,,
/player/gonzalez-40e03/,Gonzalez L.,1488.9,10,1437.7,1.0,1539.3,9.0,,,,
/player/lange-db853/,Lange A.,1488.9,11,1521.4,4.0,1505.5,2.0,,,,
/player/melot-a933a/,Melot J.,1488.8,2,1435.0,1.0,,,,,,
/player/atay/,Atay S.,1488.7,29,1525.5,26.0,1489.2,3.0,,,,
/player/faure-517c5/,Faure V.,1488.6,6,1437.8,3.0,1551.5,3.0,,,,
/player/de-waal-5af96/,De Waal W.,1488.6,4,1622.4,2.0,1356.9,2.0,,,,
/player/gamble-3bd00/,Gamble J.,1488.5,30,1337.0,3.0,1544.8,6.0,,,,
/player/cunha-a4af2/,Cunha J.,1488.5,4,1507.1,2.0,1417.6,1.0,,,,
/player/dvalishvili/,Dvalishvili L.,1488.5,4,,,1500.0,4.0,,,,
/player/kato-97e73/,Kato M.,1488.5,4,,,,,,,,
/player/martinez-vaquero/,Martinez Vaquero M.,1488.4,34,1520.3,17.0,1468.1,15.0,,,1493.2,2.0
/player/santitto/,Santitto J.,1488.4,11,1580.6,9.0,,,,,,
/player/delattre-d0db7/,Delattre G.,1488.4,13,,,1439.7,4.0,1565.7,1.0,,
/player/palladino-744cd/,Palladino M.,1488.4,2,,,,,,,,
/player/milutinovic-32c9d/,Milutinovic E.,1488.3,12,,,1486.2,12.0,,,,
/player/kastsiukevich/,Kastsiukevich R.,1488.3,5,,,1548.5,4.0,,,,
/player/lieberman-72a25/,Lieberman H.,1488.2,32,1583.5,11.0,1518.1,19.0,1434.3,1.0,,
/player/bienkiewicz/,Bienkiewicz J.,1488.2,13,1535.6,3.0,1414.3,5.0,,,,
/player/benson-6fdbb/,Benson M.,1488.2,4,,,1565.7,1.0,,,,
/player/lynch-da005/,Lynch N.,1488.1,11,,,,,,,,
/player/marincas-5bcae/,Marincas D.,1488.1,5,1493.2,2.0,1496.6,2.0,1434.3,1.0,,
/player/orynbasar/,Orynbasar I.,1487.9,3,,,1515.4,2.0,,,,
/player/herdoiza-6da42/,Herdoiza N.,1487.9,4,,,,,,,,
/player/vasilev-64443/,Vasilev M.,1487.9,2,,,1494.1,2.0,,,,
/player/xu-07623/,Xu K.,1487.8,2,,,1491.2,2.0,,,,
/player/bonaiti/,Bonaiti A.,1487.7,2,,,,,1493.2,2.0,,
/player/nesmianovych/,Nesmianovych A.,1487.7,17,,,1486.3,14.0,,,,
/player/huens-fda19/,Huens H.,1487.6,7,,,1445.6,7.0,,,,
/player/le-meur/,Le Meur R.,1487.6,8,,,1500.4,8.0,,,,
/player/diallo-dd116/,Diallo G.,1487.6,12,1517.7,2.0,1470.7,4.0,1443.8,6.0,,
/player/molaro/,Molaro N.,1487.6,5,,,1483.2,5.0,,,,
/player/ye-d389a/,Ye S.,1487.5,9,1436.5,1.0,1525.1,8.0,,,,
/player/mayew/,Mayew W.,1487.4,10,1565.7,1.0,1604.2,4.0,,,,
/player/rey-garcia-2ccc4/,Rey Garcia A.,1487.3,31,1489.1,17.0,1520.4,14.0,,,,
/player/gruenig-8e145/,Gruenig G.,1487.3,1,,,1484.4,1.0,,,,
/player/valdez-89d6e/,Valdez N.,1487.3,9,1600.1,3.0,1378.9,2.0,,,1434.3,1.0
/player/shomvi/,Shomvi H.,1487.3,2,,,,,,,,
/player/yongmod/,Yongmod T.,1487.3,5,1485.0,5.0,,,,,,
/player/novansky/,Novansky M.,1487.2,6,1497.7,2.0,1441.6,3.0,,,,
/player/winegar/,Winegar T.,1487.2,4,,,1487.2,4.0,,,,
/player/guillen-e4ebc/,Guillen G.,1487.1,5,1489.9,5.0,,,,,,
/player/urnukh/,Urnukh Z.,1487.1,2,1565.7,1.0,,,,,,
/player/vogelaar/,Vogelaar A.,1487.1,2,,,,,,,,
/player/araoz-gosn/,Araoz-Gosn M.,1487.1,3,,,,,,,,
/player/gheorghe-65f57/,Gheorghe S.,1487.1,2,,,1487.5,2.0,,,,
/player/dicu-dc192/,Dicu N.,1486.9,2,,,1515.8,2.0,,,,
/player/ghedin-1faf7/,Ghedin M.,1486.9,2,,,1501.5,2.0,,,,
/player/otis/,Otis A.,1486.8,3,1482.1,2.0,1431.1,1.0,,,,
/player/lungu-85644/,Lungu A.,1486.8,6,,,1489.3,6.0,,,,
/player/bresson-a114f/,Bresson M.,1486.8,2,1498.4,2.0,,,,,,
/player/okude-0fc5e/,Okude A.,1486.7,6,1478.0,4.0,,,,,,
/player/geschwind/,Geschwind F.,1486.7,26,,,1404.8,15.0,1505.5,2.0,,
/player/gorska/,Gorska D.,1486.7,22,1351.1,5.0,1540.9,17.0,,,,
/player/ibiraba-melleiro-junior/,Ibiraba Melleiro Junio,1486.7,29,1428.6,7.0,1518.3,22.0,,,,
/player/peer-5d68b/,Peer L.,1486.7,17,,,1477.0,17.0,,,,
/player/michalkova-5fb1e/,Michalkova B.,1486.7,28,1465.3,3.0,1401.7,20.0,,,,
/player/messler/,Messler L.,1486.5,2,,,1486.6,2.0,,,,
/player/pescucci-ff78c/,Pescucci C.,1486.5,16,1365.2,5.0,1537.6,11.0,,,,
/player/rocha-1d2ba/,Rocha L.,1486.4,18,,,1551.5,7.0,,,,
/player/juravliova/,Juravliova E.,1486.4,9,1447.6,9.0,,,,,,
/player/phiri-ca7d4/,Phiri D.,1486.4,2,,,,,,,,
/player/ozan/,Ozan C.,1486.3,1,,,1483.9,1.0,,,,
/player/lopez-0c14b/,Lopez P.,1486.3,28,1484.8,7.0,1495.7,21.0,,,,
/player/dalmasso/,Dalmasso G.,1486.3,32,1415.5,16.0,1573.6,15.0,1434.3,1.0,,
/player/feldman-01f95/,Feldman N.,1486.3,2,,,,,,,,
/player/zhou-2f259/,Zhou J.,1486.2,2,,,1486.4,2.0,,,,
/player/rivkin/,Rivkin N.,1486.1,6,,,1493.8,6.0,,,,
/player/ferrer-sole/,Ferrer Sole M.,1486.1,2,,,1485.4,2.0,,,,
/player/krivoshchekov-0a137/,Krivoshchekov K.,1486.1,2,,,1492.1,2.0,,,,
/player/mellerio/,Mellerio G.,1486.1,2,1489.3,2.0,,,,,,
/player/lechner-0399f/,Lechner D.,1486.0,11,1467.2,2.0,1419.4,8.0,,,,
/player/renfrow/,Renfrow N.,1486.0,24,1374.5,2.0,1511.7,4.0,,,,
/player/wuarin/,Wuarin P.,1486.0,2,,,1486.0,2.0,,,,
/player/gouvea-vieira-elkind/,Gouvea Vieira Elkind C.,1486.0,2,1492.0,2.0,,,,,,
/player/basel-1cc94/,Basel M.,1485.9,2,,,1487.4,2.0,,,,
/player/markov-f6b4f/,Markov V.,1485.8,15,1500.4,2.0,1439.4,11.0,1514.7,2.0,,
/player/zuckerman-dfc26/,Zuckerman A.,1485.8,4,1615.3,2.0,1384.7,2.0,,,,
/player/fontes-damorim/,Fontes Damorim F.,1485.8,5,1422.1,1.0,1469.6,3.0,,,,
/player/mohar/,Mohar V.,1485.7,24,1434.3,1.0,1423.2,12.0,1616.1,2.0,,
/player/sadiq-44f1a/,Sadiq S.,1485.7,20,1519.2,15.0,1412.7,5.0,,,,
/player/soare/,Soare A.,1485.7,24,,,1524.5,12.0,,,,
/player/karlovskiy/,Karlovskiy E.,1485.7,5,1446.6,1.0,1493.8,4.0,,,,
/player/joseph-6e7b6/,Joseph N.,1485.7,4,,,1470.0,4.0,,,,
/player/chytilova/,Chytilova A.,1485.6,9,,,1522.7,9.0,,,,
/player/robinson-64992/,Robinson J.,1485.6,6,,,1486.3,6.0,,,,
/player/chowdhury-2465a/,Chowdhury S.,1485.5,2,1490.5,2.0,,,,,,
/player/calvo-lopez/,Calvo Lopez A.,1485.5,3,,,1477.1,3.0,,,,
/player/sobot/,Sobot I.,1485.5,2,,,1486.5,2.0,,,,
/player/sama-eafed/,Sama C.,1485.4,9,1459.4,6.0,1549.3,3.0,,,,
